,종가
1148,"[10250.0, 10250.0, 10250.0, 10250.0, 10252.365140849724, 10390.188518166542, 10305.295287817717, 10250.0, 10250.0, 10250.0, 10509.537792578338, 10440.401649288833, 10321.20818644762, 10333.466047421098, 10250.0]"
1149,"[8831.626806855202, 8829.26597326994, 8963.074933290482, 8970.838362276554, 8998.984594121575, 9010.05456585437, 9068.664384782316, 9101.142862513661, 9141.715193763375, 9153.722125813365, 9177.704241834583, 9204.703620634973, 9264.201190471651, 9271.460036113858, 9325.629816576838]"
1150,"[6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0, 6420.0]"
1151,"[18150.0, 18181.66379434988, 18323.596995075543, 18414.921440836042, 18578.113186669845, 18579.690844385572, 18674.516892501462, 18709.383135059226, 18776.01528853178, 18854.59105748683, 18867.77910693238, 18913.415988814086, 18931.01382961807, 19025.89262444526, 19067.232560521614]"
1152,"[1472.1468182404838, 1577.3581271370251, 1712.8204630812008, 1852.8339707851408, 2020.6412448485694, 2199.1942056020102, 2346.2218165397644, 2537.6151138544083, 2635.672060747941, 2864.5711572964988, 2934.3160067001977, 3193.88909637928, 3255.845314363639, 3534.536180794239, 3584.2181890209517]"
1153,"[6866.650019824504, 6974.8953440487385, 6971.170190791288, 6965.731630384922, 6974.089403410752, 7000.015275416275, 7246.594130555788, 7267.487631012996, 7302.823655257623, 7295.6722460438805, 7630.301592489082, 7345.010945528745, 7535.413597583771, 7871.538860996564, 7588.499825517336]"
1154,"[5267.644151548545, 5263.6131246263785, 5395.820228196681, 5437.1872164309025, 5488.441712036729, 5496.31685614586, 5552.017707005143, 5588.604565088947, 5632.330515608192, 5656.912902121743, 5653.004989400506, 5635.406966103863, 5613.6013353864355, 5630.768354485433, 5600.581864019236]"
1155,"[3670.222598031163, 3699.132948577404, 3844.0884978920226, 3825.0622204169636, 4061.380078069866, 4045.767351321876, 4224.569106653333, 4366.801576077938, 4411.821044098586, 4499.717766165733, 4644.126819483936, 4570.786585427821, 4954.897419132292, 4875.3102128356695, 4966.9304278716445]"
1156,"[699.0, 699.0, 699.0, 699.0, 699.0, 699.0, 699.0, 699.0, 699.0, 699.0, 699.0, 699.0, 699.0, 699.0, 699.0]"
1157,"[3025.4261370052895, 3080.5654854029417, 3078.762699867288, 3079.5987455050154, 3077.288056125243, 3077.079788719614, 3057.289364621043, 3058.3245363583164, 3064.2752610743046, 3081.689688563347, 3083.1309611722827, 3085.3377693220973, 3071.846969198435, 3089.3156876390176, 3083.3747226844225]"
1158,"[9990.0, 10035.79971204698, 10092.783198773861, 10278.535496376455, 10271.705743730068, 10283.35191834718, 10457.064800273627, 10742.95115888305, 11113.288731344042, 11392.407607641071, 11546.060685224831, 11496.9366986081, 11435.774017503483, 11448.335157174617, 11401.319575037807]"
1159,"[10365.126522475231, 10413.707722102603, 10773.177575242395, 10750.578439732393, 11177.680420627197, 11258.618676848708, 11665.58949276805, 11664.051503812272, 12082.145263130466, 12050.512877052339, 12407.487713545559, 12427.338907774536, 12776.759513157109, 12784.162432079513, 13212.511835526675]"
1160,"[16478.027265667915, 16475.46512722969, 16472.032156586643, 17402.30834364891, 18670.333783328533, 18664.58344042301, 18864.79169294238, 19201.606211662292, 19158.503067344427, 19272.02018201351, 19950.478487610817, 20234.685110375285, 22095.496697574854, 20178.466530293223, 22377.206622958183]"
1161,"[744.5001292824745, 800.1685654520988, 853.2510043382645, 881.7567449212074, 887.9783884882927, 875.6161025762558, 865.6720686554909, 927.1885065436362, 973.0526887029408, 1041.096838414669, 1051.6139590963721, 1042.9813798367977, 1051.048383563757, 1010.1019226312636, 1070.1432229429483]"
1162,"[20700.872289538383, 20690.823062856995, 21605.32137433688, 21650.17625709375, 21683.193832387526, 21926.836165388428, 22086.590866819024, 22307.562744021416, 22297.173302322626, 22794.421619872253, 23542.600341737274, 23299.687577684723, 23249.646514356136, 23344.228874544304, 23873.618893399835]"
1163,"[5090.0, 5090.0, 5090.0, 5227.740348011254, 5415.036302193999, 5585.772424027324, 5651.851901434362, 5654.0483668918405, 5645.6559347038465, 5619.979029317697, 5842.2780422549695, 5953.30319975006, 5933.104774000744, 5965.477374892682, 5907.681130984177]"
1164,"[13366.868568658829, 13368.406863212585, 13379.413469731808, 13380.018790215254, 13388.076333664358, 13391.640365831554, 13623.067323579453, 13750.437193159014, 13739.569806940854, 13961.32876932621, 14164.884323000442, 14141.34265996516, 14284.059371072797, 14463.389164209366, 14510.436723642051]"
1165,"[1425.0, 1425.0, 1425.0, 1425.0, 1447.2781335314116, 1445.946502460167, 1451.1276428375083, 1452.086522089628, 1454.6773538532045, 1466.5272265961394, 1468.8498151328724, 1477.7202218941725, 1484.8100945620488, 1477.037987221498, 1472.3064876149099]"
1166,"[6900.0, 6903.580374866723, 6904.043226577342, 6903.443819582462, 6963.424657993019, 7040.648177303374, 7080.308079198003, 7078.346642588731, 7114.04209524393, 7165.702991187572, 7210.297929346561, 7267.638489380479, 7341.175702661276, 7373.894759416579, 7322.747230231762]"
1167,"[11900.0, 11900.0, 11900.0, 11919.56426370268, 11919.420285516728, 12161.54103293394, 12161.14339414363, 12177.939035954572, 12190.936315076735, 12164.860008209944, 12189.510866701601, 12267.772351382298, 12649.356879622985, 12461.443759715183, 12538.408815761406]"
1168,"[23620.33734291792, 23944.58097020785, 23932.901207606, 24541.672671635944, 24540.006344914436, 24528.427768051628, 24639.137766162556, 25333.268853922687, 26049.300740261875, 26329.43793684244, 25467.13591873646, 26544.511891007427, 27199.9995119373, 27126.568818787735, 27245.203880071644]"
1169,"[8050.0, 8050.0, 8050.0, 8050.0, 8050.0, 8050.0, 8050.0, 8050.0, 8050.0, 8050.0, 8050.0, 8050.0, 8050.0, 8050.0, 8050.0]"
1170,"[842.4143622001012, 843.9598366270462, 844.8388418833415, 844.0340608437856, 843.5878111814459, 846.4521572897831, 846.759847732385, 847.091534159581, 848.2226039639985, 849.6964364523689, 849.6546755164862, 851.1962618635347, 850.347856322676, 851.8737719217936, 851.9873263977469]"
1171,"[12950.0, 12984.227810303371, 13038.629723638296, 13250.36630690098, 13268.18418254455, 13326.290371020636, 13430.926089088121, 13215.572740783295, 13656.11344560981, 14122.982255419096, 13797.422855893772, 13755.029338135695, 13751.007233411076, 14044.018995761871, 14304.773834248384]"
1172,"[2475.874349813909, 2476.369557598606, 2484.4786156250634, 2483.343991857022, 2484.8064362481236, 2487.03475652996, 2494.4257393078883, 2489.372758040205, 2489.1237295554024, 2493.401210465469, 2498.6197843775158, 2493.729927225039, 2491.3724199458957, 2494.975076777861, 2498.0597229916607]"
1173,"[12120.0, 12349.519160866737, 12347.627982944248, 12346.515467286108, 12349.151404410599, 12347.307427585125, 12498.419661849737, 12491.079899922013, 12488.786586314438, 12642.174368843436, 12641.579636752604, 12678.68430483341, 12679.046626497058, 12677.915306586772, 12868.268705725668]"
1174,"[1924.457688425978, 1970.4728993376093, 1980.8039364417393, 1950.1874333222704, 1954.353072103113, 1964.363221521179, 1964.264404075841, 1963.8554841106136, 1961.6048881808917, 1978.0057704200349, 1987.414332660536, 1976.0354633356133, 1965.4369054411848, 1972.480153173208, 1980.1127580503623]"
1175,"[1470.0, 1494.6476976573467, 1526.7683210472267, 1528.1084238489468, 1571.3653876880803, 1571.8705954651039, 1623.6256547272208, 1623.4522375961144, 1679.5681620140872, 1664.0507946598034, 1687.5607975323996, 1689.0446714560192, 1694.3802597622077, 1666.4313509315252, 1667.1613655239344]"
1176,"[4017.9401478419704, 4017.840165893237, 4059.832416425149, 4077.507731243968, 4103.156810253859, 4133.76840805014, 4185.495321750641, 4186.492507383227, 4242.835026970133, 4241.6654027501745, 4282.222456634045, 4302.130765616894, 4368.548609937231, 4376.877025011927, 4377.574815053183]"
1177,"[6410.0, 6442.084419091542, 6474.370861689249, 6514.9960740407305, 6525.457376797994, 6546.594611008962, 6630.531754334767, 6694.421078840891, 6729.162982781729, 6815.886083245277, 6899.855341434479, 6856.843015432357, 6882.378092110157, 7043.745263735453, 7076.961508671442]"
1178,"[145500.0, 145582.9192176461, 145686.22531089932, 146165.2603307739, 146076.31381228566, 146118.66084672508, 146542.23718866706, 146517.66412239522, 146677.13962867856, 147123.5061222687, 147095.25381121784, 147158.9442305267, 147521.42802346498, 147471.53222816996, 147323.78837512806]"
1179,"[10319.465145468712, 10368.912077248096, 10638.754368200898, 10841.266235783696, 10843.951117023826, 11284.198057204485, 11246.414533182979, 11389.426613599064, 11452.61549770832, 11421.591930538416, 11556.231402307749, 11478.938360735774, 11441.07566229999, 11408.359697833659, 11267.811678349974]"
1180,"[14810.0, 14810.0, 15226.090420583885, 15306.847222939135, 15577.572523206472, 15681.787070299188, 15655.896002506219, 15647.844434613984, 15632.38874977827, 15664.832294158638, 15767.943430582682, 16016.950714642804, 16137.492448681343, 16041.193179217787, 16360.528084039688]"
1181,"[49160.504028499134, 47687.0827838406, 46662.424447387464, 48740.4997754097, 48415.11453703046, 48342.449396401644, 42700.0, 42700.0, 47211.12880036235, 42700.0, 42700.0, 42700.0, 46523.93628552556, 46111.5945135057, 42700.0]"
1182,"[10408.88858601451, 10408.713543266058, 10560.593241155148, 10730.581871122122, 10730.984657406807, 10801.837316602468, 10873.137494176626, 10923.383383229375, 11028.598760664463, 11024.652843475342, 11012.276835851371, 11168.683334365487, 11182.660121507943, 11218.918535970151, 11191.236335597932]"
1183,"[4730.390597181396, 5025.746072260663, 5488.150079194456, 5629.1829876974225, 5901.690108595416, 6196.683966573328, 6680.213882936165, 6711.868810039014, 6798.491479065269, 7435.5692003034055, 7495.704803057015, 7842.937075024471, 7897.958910973743, 8126.874056482688, 8446.924558307976]"
1184,"[33949.07005752126, 33889.81900693227, 34343.2941183831, 34656.185197892286, 34843.16744332512, 34916.07947718973, 35732.8636776035, 35506.22200320164, 35107.639244633414, 35158.13275948167, 36021.50328631202, 36443.49435220162, 36227.36395522952, 36170.447131698405, 36249.135148214795]"
1185,"[11045.502392450968, 11307.79988904794, 11349.291517461339, 11336.800573567549, 11353.394064729413, 11349.613200947642, 11353.793586567044, 11364.053706700603, 11360.66718076666, 11355.840504566828, 11356.325130462645, 11424.871351967255, 11345.044809256991, 11419.001876289645, 11346.778937764466]"
1186,"[5030.0, 5030.0, 5030.0, 5203.713706284761, 5426.562401741743, 5484.422668993473, 5555.7492920048535, 5384.04347716334, 5512.37689892451, 5514.977880676588, 5526.271837323904, 5738.85781968385, 5409.603848146896, 5717.674962444852, 5703.1708854064345]"
1187,"[103294.31908428669, 102956.00369075935, 103446.4183003952, 107039.53623498479, 108767.4716748297, 109666.40383340417, 109925.02817461887, 110319.69679867227, 116521.28323713939, 113360.06936480601, 110526.56236384063, 107522.88569932182, 118941.51830229287, 124282.92836056401, 129757.43157081306]"
1188,"[1651.0, 1838.258289924264, 1754.1396614673238, 1768.235743674636, 1791.5213441575568, 1782.643499196569, 1773.4102016925813, 1800.713013299306, 1775.5217184454204, 1748.094170087576, 1758.7914118153353, 1784.3188688422242, 1765.119455535213, 1749.3441874119144, 1772.5820440605285]"
1189,"[3145.0000000000005, 3214.81726385653, 3439.028650671244, 3566.2406504154205, 3681.184007450938, 3840.4594542086124, 4006.446548104286, 4129.664349034429, 4250.675867795944, 4307.812277600169, 4402.64024592936, 4395.568403452635, 4424.824410453439, 4426.004307344556, 4515.711699351669]"
1190,"[7178.518550097942, 7175.716888097426, 7240.490647902092, 7285.630735506615, 7295.179272318879, 7415.774503350258, 7417.796227708459, 7404.938889605304, 7413.591875943045, 7477.598017950853, 7449.236864472428, 7499.426674850596, 7557.93112013489, 7535.550154993932, 7717.168414903184]"
1191,"[2748.634680747986, 2748.2605822086334, 2753.1331190168858, 2757.5918053388596, 2755.478713646531, 2783.909960590303, 2784.7741356790066, 2798.2418198883533, 2807.826948940754, 2807.2511551976204, 2833.4602191895247, 2832.709542363882, 2847.271655499935, 2847.949091002345, 2856.182828143239]"
1192,"[7070.0, 7070.0, 7070.0, 7070.0, 7070.0, 7070.0, 7070.0, 7070.0, 7070.0, 7070.0, 7070.0, 7070.0, 7070.0, 7070.0, 7070.0]"
1193,"[6020.0, 6020.0, 6020.0, 6020.0, 6020.0, 6020.0, 6020.0, 6020.0, 6020.0, 6020.0, 6020.0, 6020.0, 6020.0, 6020.0, 6020.0]"
1194,"[4020.0, 4020.0, 4027.4032129524276, 4080.7268614470963, 4193.617300172647, 4214.465269736946, 4408.876777325447, 4492.98144308726, 4554.619969258706, 4328.375628893575, 4374.918799151977, 4388.87020021677, 4643.574786086877, 4802.932617112994, 4466.798508783181]"
1195,"[1905.6321146587532, 1913.5304900407791, 1943.1489747365315, 2012.6388649443786, 2109.820079515378, 2135.530057872335, 2079.193426092466, 2025.2593182524045, 2076.769111524026, 2143.027282474873, 2114.016912644108, 2133.6650539189577, 2100.912405088544, 2120.9705007771654, 2205.029338488976]"
1196,"[17500.0, 17500.0, 17500.0, 17500.0, 17837.20706919829, 17903.014718523867, 17730.466245611507, 17723.19882750511, 17551.88060921927, 17516.344317855936, 17653.360937138397, 17779.33606440822, 18094.179775516193, 17982.726788073778, 17797.14915978412]"
1197,"[3985.0, 4291.756025642157, 4711.100691646337, 4710.652626991272, 4904.9508296102285, 4909.034498080611, 5095.666222050786, 5110.660814968869, 5234.916381213814, 5228.671294108033, 5391.581432208419, 5604.591377057134, 5625.894799798727, 5758.5723195225, 5798.193525094539]"
1198,"[2570.5612140893936, 2569.5054191350937, 2614.543192759156, 2609.3806582689285, 2642.549516931176, 2633.6446195095778, 2686.2179838307197, 2676.1541854310776, 2732.4595115333796, 2707.394969761371, 2788.151090051979, 2786.6644430160522, 2808.987130522728, 2791.5269541740417, 2845.072979190154]"
1199,"[12850.893482929096, 12857.110572854677, 12914.921406038726, 13228.997099995613, 13181.073759496212, 13788.044952054817, 13605.335510671137, 13817.834022939205, 13448.435502151648, 14028.040167295063, 13575.54865784943, 14213.091241717337, 14200.44454673926, 13810.640566945074, 13856.958723142741]"
1200,"[5470.0, 5733.914518356323, 5736.558232148488, 5732.34124982357, 5725.2593998909, 5967.22152364254, 6243.630265434583, 6309.795738220215, 6333.878384749095, 6863.754591027896, 7085.6473514239, 6837.387657468517, 6750.293507268031, 6668.626174420118, 7406.435992389917]"
1201,"[1370.0000000000002, 1370.0000000000002, 1370.0000000000002, 1742.5262413024902, 1946.0955311357975, 2286.5868579745293, 2648.39407864213, 2691.906882941723, 2911.6788223162293, 2926.8787994235754, 3132.4075742065907, 3105.4003389105205, 3196.411453895271, 3189.035400040448, 3141.212299482897]"
1202,"[3060.0, 3060.0, 3060.0, 3060.0, 3060.0, 3060.0, 3060.0, 3060.0, 3060.0, 3060.0, 3060.0, 3060.0, 3060.0, 3060.0, 3060.0]"
1203,"[281.2862194478512, 281.3859039346377, 282.3046653668086, 299.09436396757764, 304.25077562530834, 321.71936330695945, 323.75358967483044, 355.4190525064866, 355.19529780745506, 375.9407483637333, 373.9730753550927, 398.8665969024102, 397.8853616615137, 419.36810169617337, 422.6715619713068]"
1204,"[3518.95691677928, 3518.161449223757, 3518.5402858555317, 3518.947076827287, 3519.9125159122045, 3530.0652893483643, 3529.552861005068, 3545.506411557551, 3558.8601119294763, 3600.9086651206017, 3637.584121569991, 3636.5482705533504, 3592.924904026091, 3570.328526958823, 3621.5475109182303]"
1205,"[10238.463104128838, 10761.180185377598, 11231.187969118357, 11372.909428179264, 11407.003409259021, 11564.044520966709, 11730.457007221876, 11878.49014121294, 11993.539510205388, 12137.851644925773, 12326.488268986344, 12502.114547207952, 12653.632525108753, 12794.753735475242, 13001.312182411551]"
1206,"[19926.422042787075, 20025.077669993043, 20283.794888794422, 20282.499766737223, 20253.555702626705, 20670.97411735356, 20700.772372856736, 21163.20544113964, 21092.85716022551, 21657.074628569186, 21530.56153038889, 22184.02302594483, 22077.751610077918, 22585.483224362135, 22523.75874029845]"
1207,"[5915.080121884744, 5968.557605231802, 6027.41655873259, 6103.604035764933, 6205.736720748246, 6335.120105271539, 6425.51658590883, 6579.833180924257, 6776.904634860654, 6938.137679532171, 7034.87026583155, 7173.84313300252, 7253.435904579858, 7243.446923611065, 7338.698297855755]"
1208,"[11300.0, 11300.0, 11300.0, 11300.0, 11300.0, 11300.0, 11300.0, 11300.0, 11300.0, 11300.0, 11300.0, 11300.0, 11300.0, 11300.0, 11300.0]"
1209,"[6810.0, 6810.0, 6910.571480373542, 6892.2295216321945, 6916.660478964447, 6910.33900545972, 6922.906979352235, 6960.5492036441965, 6934.131793752313, 6965.411221484343, 6959.821174892985, 6959.609534644211, 7023.11159999917, 6970.608530263106, 7079.717429171006]"
1210,"[10330.922442674639, 10602.160240709782, 10601.906041800976, 10743.720887104671, 10742.295168836912, 10960.052937765915, 10975.937379399937, 11139.226573705673, 11117.59543220202, 11106.43875648578, 11153.425969680151, 11565.722535550594, 11610.133390128613, 11662.751208245754, 11526.631534596285]"
